id,dateOfPurchase,userId,purchasedWithWallet
309,2021-04-04,203,true
310,2021-11-06,641,true
311,2022-07-25,977,true
312,2022-08-29,145,true
313,2021-01-07,319,true
314,2022-02-06,437,false
315,2021-06-12,672,true
316,2023-08-05,220,true
317,2021-12-22,151,true
318,2022-06-05,996,false
319,2021-09-07,598,true
320,2023-05-08,132,true
321,2021-05-19,834,false
322,2021-10-05,529,false
323,2021-12-18,94,false
324,2021-11-30,15,false
325,2023-02-19,715,false
326,2022-03-16,789,false
327,2022-12-11,503,false
328,2023-03-12,623,true
329,2021-05-20,748,false
330,2022-10-21,735,false
331,2022-04-12,423,false
332,2022-03-30,400,true
333,2021-10-04,259,false
334,2023-02-16,145,true
335,2021-07-17,124,true
336,2021-02-24,451,false
337,2023-09-27,331,false
338,2023-09-05,613,true
339,2022-11-29,882,false
340,2021-10-28,698,false
341,2023-02-02,624,false
342,2021-07-31,66,true
343,2023-12-26,190,true
344,2021-10-09,570,false
345,2023-02-17,498,false
346,2022-10-16,538,true
347,2023-06-28,785,true
348,2021-09-08,980,true
349,2022-01-15,201,false
350,2021-10-17,570,false
351,2022-12-31,247,false
352,2022-07-01,150,false
353,2022-09-20,507,true
354,2023-08-21,89,false
355,2023-07-25,674,true
356,2021-12-05,747,false
357,2021-07-16,98,true
358,2022-06-25,662,true
359,2022-12-20,124,false
360,2023-03-21,644,true
361,2021-11-08,693,true
362,2023-12-02,568,true
363,2022-09-17,804,false
364,2021-09-12,755,false
365,2021-12-05,765,false
366,2022-02-22,280,true
367,2022-08-17,532,true
368,2023-10-05,605,true
369,2023-04-02,40,true
370,2021-08-28,766,false
371,2021-01-02,175,false
372,2023-09-08,314,true
373,2023-03-18,268,true
374,2021-08-30,393,true
375,2022-02-16,719,false
376,2022-10-15,99,true
377,2022-07-13,135,false
378,2023-10-15,738,false
379,2021-06-19,757,false
380,2023-12-04,685,true
381,2021-11-06,385,false
382,2023-07-02,761,false
383,2023-09-24,362,false
384,2023-06-10,294,true
385,2022-08-06,905,true
386,2023-10-17,276,true
387,2023-12-15,452,false
388,2021-05-27,476,true
389,2022-10-14,898,false
390,2022-06-15,650,false
391,2021-12-01,24,true
392,2021-06-11,329,true
393,2021-02-18,92,true
394,2022-10-26,475,false
395,2022-07-02,268,true
396,2023-07-03,129,true
397,2021-01-12,543,false
398,2022-03-16,965,true
399,2021-07-14,828,true
400,2023-09-05,47,true
401,2021-09-26,460,false
402,2021-04-29,321,true
403,2022-10-10,127,true
404,2023-08-10,707,false
405,2022-08-11,234,false
406,2023-04-27,687,true
407,2021-02-01,535,true
408,2023-02-12,366,true
409,2023-02-26,629,true
410,2022-09-08,535,true
411,2022-09-30,397,true
412,2023-10-04,404,true
413,2023-10-30,223,false
414,2023-02-06,638,false
415,2022-11-19,647,false
416,2021-09-20,536,true
417,2021-08-29,2,true
418,2021-02-09,610,true
419,2023-05-07,64,false
420,2022-09-24,697,true
421,2023-01-29,568,true
422,2022-06-20,164,true
423,2022-06-12,718,false
424,2023-10-21,41,true
425,2023-04-10,417,true
426,2021-08-17,807,true
427,2023-05-26,409,true
428,2021-06-03,548,false
429,2021-08-17,395,false
430,2023-01-23,515,false
431,2023-03-26,900,true
432,2023-12-21,608,true
433,2021-08-27,58,false
434,2023-02-07,932,true
435,2023-07-29,468,false
436,2023-01-29,585,false
437,2022-12-05,525,false
438,2021-03-25,414,false
439,2023-07-23,310,false
440,2023-07-07,158,false
441,2021-08-11,947,true
442,2022-02-26,356,true
443,2022-12-03,450,true
444,2022-12-06,885,true
445,2022-04-02,330,true
446,2022-04-13,551,false
447,2022-12-04,320,false
448,2023-03-18,637,true
449,2021-02-03,890,false
450,2023-03-10,700,false
451,2021-07-30,440,true
452,2021-04-03,252,false
453,2021-06-18,216,false
454,2023-09-02,887,false
455,2022-01-28,638,false
456,2023-02-11,856,true
457,2021-05-21,138,false
458,2022-06-26,424,false
459,2023-06-07,704,true
460,2021-02-01,82,true
461,2021-12-27,802,false
462,2023-10-20,923,true
463,2022-08-10,389,false
464,2022-08-18,610,false
465,2022-12-15,418,true
466,2023-03-28,443,true
467,2022-09-02,634,false
468,2022-03-11,499,true
469,2021-05-16,37,false
470,2021-09-10,892,false
471,2021-08-15,725,false
472,2021-04-24,183,false
473,2022-05-06,443,true
474,2022-08-23,161,false
475,2022-11-29,548,false
476,2023-06-24,269,false
477,2023-06-05,998,false
478,2022-12-09,272,false
479,2022-05-31,577,false
480,2022-10-01,410,true
481,2022-08-08,574,false
482,2021-06-02,822,true
483,2021-07-25,311,true
484,2022-10-04,319,true
485,2022-05-15,610,true
486,2021-10-01,199,true
487,2023-10-10,539,true
488,2022-06-28,549,true
489,2022-07-02,340,true
490,2021-06-27,217,true
491,2023-11-20,499,true
492,2022-11-19,159,false
493,2021-08-25,954,true
494,2021-07-23,761,false
495,2021-05-31,980,false
496,2022-10-06,947,true
497,2022-12-07,834,false
498,2023-02-10,593,true
499,2023-11-25,873,false
500,2023-01-22,694,false
501,2021-11-12,937,true
502,2023-08-25,89,true
503,2022-02-12,603,false
504,2023-11-26,754,false
505,2022-08-14,252,false
506,2022-11-14,591,false
507,2021-05-08,510,false
508,2022-01-23,104,false
509,2021-02-26,327,true
510,2021-11-12,94,true
511,2021-04-22,887,true
512,2023-01-09,107,true
513,2022-12-08,427,true
514,2023-11-05,334,false
515,2022-08-21,126,false
516,2022-01-13,366,false
517,2023-08-17,546,false
518,2021-08-05,792,false
519,2022-08-01,92,false
520,2022-06-10,504,true
521,2021-07-17,351,true
522,2023-05-02,10,true
523,2022-04-07,984,true
524,2022-09-14,166,false
525,2021-04-06,951,true
526,2022-09-10,635,false
527,2022-12-01,322,true
528,2022-12-10,873,true
529,2021-06-13,774,true
530,2023-10-30,472,false
531,2021-08-04,910,false
532,2023-06-28,960,true
533,2022-03-11,238,false
534,2022-01-27,804,true
535,2023-04-29,522,true
536,2021-10-12,447,false
537,2021-10-01,182,false
538,2021-04-02,1,false
539,2022-07-22,786,true
540,2022-02-26,456,true
541,2022-07-06,620,true
542,2022-02-14,153,true
543,2021-04-14,575,false
544,2021-01-13,251,true
545,2023-07-05,949,false
546,2023-01-12,624,false
547,2021-01-04,74,true
548,2023-01-08,620,false
549,2022-10-06,450,true
550,2023-02-01,233,true
551,2021-12-14,362,false
552,2022-05-28,461,false
553,2023-08-05,978,true
554,2022-06-12,677,false
555,2023-09-27,489,false
556,2023-11-23,316,false
557,2021-10-14,437,false
558,2021-08-20,353,true
559,2021-11-26,531,false
560,2021-09-09,777,false
561,2021-08-24,115,true
562,2022-07-10,44,false
563,2021-03-16,162,true
564,2021-01-11,693,false
565,2021-02-22,60,true
566,2022-09-07,870,true
567,2023-03-18,363,true
568,2023-01-06,329,false
569,2023-11-27,581,true
570,2023-11-24,857,true
571,2021-04-21,646,false
572,2021-08-17,769,true
573,2021-05-03,486,false
574,2021-10-12,499,false
575,2023-08-09,678,true
576,2022-01-11,3,true
577,2023-04-20,255,true
578,2021-03-24,33,true
579,2023-01-18,554,false
580,2023-05-03,62,true
581,2022-03-28,768,true
582,2023-06-06,842,true
583,2022-10-04,778,true
584,2022-01-05,809,false
585,2023-03-10,593,false
586,2023-01-24,434,true
587,2021-11-23,527,false
588,2021-10-27,563,true
589,2022-08-22,639,false
590,2022-03-29,864,false
591,2021-07-19,355,true
592,2021-01-01,646,false
593,2022-10-20,453,false
594,2022-02-13,11,false
595,2022-08-29,728,true
596,2021-04-01,963,true
597,2023-06-01,733,false
598,2023-04-01,254,false
599,2023-01-19,103,true
600,2022-10-09,179,true
601,2023-07-14,923,false
602,2021-06-04,289,false
603,2022-08-06,355,true
604,2023-06-24,203,false
605,2023-01-20,586,false
606,2022-07-20,722,true
607,2022-03-27,138,false
608,2022-08-08,405,true
609,2023-11-04,879,true
610,2021-12-30,517,false
611,2021-11-16,765,true
612,2022-08-10,345,false
613,2021-04-11,235,true
614,2021-12-19,890,false
615,2023-08-20,760,true
616,2022-05-03,342,false
617,2021-08-04,946,true
618,2023-01-03,129,true
619,2021-02-03,633,true
620,2023-06-03,286,false
621,2023-07-14,729,false
622,2023-11-23,981,false
623,2023-10-22,741,true
624,2023-01-19,429,false
625,2023-04-17,54,false
626,2021-05-27,89,true
627,2021-10-16,505,true
628,2023-12-09,799,false
629,2023-09-05,238,true
630,2023-10-06,719,true
631,2022-09-30,908,false
632,2022-10-08,924,true
633,2021-12-14,515,true
634,2021-04-09,876,false
635,2023-02-11,893,true
636,2022-12-09,828,true
637,2022-09-25,97,true
638,2021-03-11,599,true
639,2021-04-06,767,false
640,2022-07-01,625,true
641,2022-11-10,97,false
642,2021-01-15,495,true
643,2021-08-25,273,true
644,2022-06-28,952,true
645,2022-12-24,102,true
646,2022-10-07,108,false
647,2022-10-23,800,true
648,2023-06-08,945,false
649,2021-07-10,364,false
650,2022-03-16,516,false
651,2022-09-02,325,true
652,2022-12-10,605,true
653,2023-11-02,453,false
654,2021-07-02,368,false
655,2021-08-07,59,false
656,2023-03-18,814,false
657,2021-10-25,426,true
658,2023-01-19,321,false
659,2023-10-20,126,false
660,2023-05-10,853,true
661,2023-01-21,154,false
662,2021-12-14,943,false
663,2021-09-28,139,true
664,2021-09-10,521,true
665,2023-11-02,765,true
666,2021-05-05,123,true
667,2023-03-06,448,true
668,2021-10-08,59,true
669,2021-10-07,509,true
670,2022-12-18,683,false
671,2022-06-05,399,false
672,2023-11-30,757,false
673,2021-04-28,648,false
674,2022-07-04,414,true
675,2021-08-02,851,true
676,2022-12-29,768,false
677,2023-11-03,998,true
678,2023-05-14,760,true
679,2021-07-09,118,false
680,2023-12-17,296,false
681,2022-01-05,60,false
682,2023-07-20,974,true
683,2022-10-19,160,true
684,2022-09-27,145,false
685,2022-03-03,342,true
686,2023-09-05,449,false
687,2021-02-08,318,false
688,2022-10-05,738,true
689,2023-09-05,988,false
690,2022-08-16,263,false
691,2021-12-15,600,true
692,2023-09-26,179,false
693,2023-10-08,583,true
694,2023-09-02,211,false
695,2022-12-20,652,true
696,2021-03-21,230,false
697,2023-11-18,174,true
698,2023-07-11,766,false
699,2023-12-23,534,false
700,2023-04-17,888,false
701,2022-01-29,692,true
702,2022-07-12,620,false
703,2021-04-04,509,true
704,2021-07-01,91,false
705,2022-03-14,105,true
706,2022-11-06,239,true
707,2021-12-07,230,false
708,2022-01-07,824,true
709,2021-02-20,192,true
710,2023-04-18,574,false
711,2021-12-11,820,true
712,2021-02-18,131,true
713,2022-09-15,315,false
714,2021-09-03,896,true
715,2021-11-22,59,true
716,2023-10-25,884,false
717,2021-01-27,628,true
718,2023-08-25,288,false
719,2021-09-15,566,true
720,2022-12-30,974,false
721,2023-09-18,929,true
722,2023-06-24,11,false
723,2023-06-12,53,true
724,2023-04-30,421,false
725,2021-06-28,869,true
726,2022-11-13,992,false
727,2021-01-28,853,false
728,2021-07-21,296,true
729,2021-06-05,156,false
730,2023-03-29,940,true
731,2022-10-01,154,true
732,2022-12-28,409,false
733,2021-02-19,980,false
734,2022-11-26,647,false
735,2023-08-12,209,true
736,2022-09-04,987,true
737,2023-11-02,467,true
738,2022-06-30,456,false
739,2022-08-12,359,false
740,2022-07-25,729,true
741,2022-08-02,67,false
742,2021-03-01,921,true
743,2023-03-27,399,true
744,2022-10-31,857,false
745,2022-05-20,137,false
746,2022-03-15,621,true
747,2021-10-27,113,true
748,2022-04-16,614,false
749,2022-09-12,895,false
750,2021-09-05,125,false
751,2021-03-14,476,true
752,2021-11-24,944,true
753,2021-12-14,272,true
754,2023-09-06,313,true
755,2023-08-19,237,false
756,2021-08-15,5,true
757,2022-07-23,661,true
758,2021-09-20,481,false
759,2021-06-20,82,true
760,2022-04-07,419,true
761,2022-06-03,385,true
762,2022-01-07,803,true
763,2022-03-12,213,false
764,2022-12-20,141,true
765,2022-02-06,162,true
766,2022-12-13,513,true
767,2021-08-12,506,false
768,2023-07-09,516,true
769,2021-07-29,696,true
770,2021-06-19,244,false
771,2021-03-17,971,false
772,2021-06-29,946,true
773,2023-07-29,835,true
774,2021-09-20,824,false
775,2023-01-22,165,true
776,2023-08-31,936,false
777,2021-11-29,385,false
778,2022-01-21,311,true
779,2022-05-10,202,true
780,2023-08-21,272,false
781,2021-02-02,26,false
782,2021-10-02,579,true
783,2023-07-04,980,false
784,2021-01-09,833,true
785,2021-11-10,442,false
786,2021-11-14,793,false
787,2021-11-07,753,false
788,2023-04-05,621,true
789,2022-03-23,463,true
790,2021-07-12,797,true
791,2022-01-28,562,true
792,2022-06-09,766,true
793,2023-10-18,851,true
794,2022-01-31,929,true
795,2021-06-09,64,false
796,2021-11-04,624,false
797,2022-09-20,622,false
798,2022-08-20,188,false
799,2023-01-22,426,false
800,2022-08-08,148,true
801,2022-06-24,125,true
802,2022-08-25,26,true
803,2023-12-27,187,true
804,2022-07-10,838,true
805,2022-07-14,767,true
806,2021-07-20,325,false
807,2023-04-17,533,true
808,2023-05-09,338,false
809,2022-03-10,237,false
810,2022-12-11,933,false
811,2022-04-10,409,true
812,2022-05-19,439,false
813,2023-03-07,991,false
814,2022-06-23,343,true
815,2023-02-06,189,true
816,2022-04-06,821,false
817,2022-12-17,461,true
818,2021-01-01,725,false
819,2022-10-28,585,false
820,2023-08-02,797,false
821,2021-10-19,440,true
822,2021-02-26,998,false
823,2023-09-18,872,false
824,2021-07-08,762,false
825,2021-07-11,356,false
826,2023-06-19,171,false
827,2023-03-05,199,true
828,2022-12-10,429,false
829,2023-01-27,244,false
830,2021-04-05,58,true
831,2021-08-24,895,false
832,2023-07-02,678,true
833,2022-12-19,780,true
834,2022-10-26,947,true
835,2022-09-13,252,true
836,2022-07-02,826,false
837,2022-04-04,549,false
838,2021-04-07,760,true
839,2021-12-05,466,false
840,2022-01-10,296,false
841,2022-05-24,627,false
842,2023-07-29,767,true
843,2023-06-11,79,false
844,2022-08-31,900,false
845,2023-01-09,342,true
846,2022-06-01,53,true
847,2023-12-06,687,false
848,2021-06-25,248,true
849,2021-10-26,517,true
850,2023-01-19,890,false
851,2021-06-26,136,false
852,2023-03-09,604,false
853,2023-08-17,140,false
854,2022-09-01,783,false
855,2022-10-31,934,true
856,2023-06-20,137,true
857,2023-11-17,69,false
858,2022-11-07,68,false
859,2021-05-25,882,true
860,2023-07-23,590,true
861,2023-04-05,962,false
862,2021-02-06,778,false
863,2023-12-19,384,true
864,2022-09-01,461,false
865,2023-08-06,870,false
866,2023-01-03,704,false
867,2022-02-03,374,false
868,2022-02-27,442,false
869,2021-09-22,681,true
870,2021-06-08,181,true
871,2022-05-05,871,false
872,2023-03-20,108,false
873,2023-11-15,662,false
874,2023-03-05,774,true
875,2022-12-19,856,true
876,2021-03-28,2,false
877,2021-03-19,68,true
878,2022-01-17,945,true
879,2022-05-17,831,false
880,2022-12-01,902,false
881,2021-03-26,972,false
882,2022-09-14,527,false
883,2021-05-18,269,true
884,2022-08-18,785,false
885,2023-12-10,115,false
886,2023-08-17,587,false
887,2021-02-22,562,false
888,2023-12-10,355,true
889,2022-01-27,429,true
890,2022-06-13,145,false
891,2022-03-29,93,false
892,2023-07-07,231,false
893,2022-01-21,90,false
894,2023-05-15,920,true
895,2021-03-22,945,true
896,2023-10-15,329,false
897,2023-10-03,965,false
898,2023-08-14,571,false
899,2021-06-21,864,false
900,2022-12-02,768,false
901,2023-07-26,55,false
902,2022-06-07,621,false
903,2023-09-20,725,false
904,2022-07-28,210,false
905,2021-11-15,319,true
906,2022-10-03,554,true
907,2022-11-09,636,true
908,2021-11-05,174,false
909,2022-06-21,662,false
910,2021-09-18,670,true
911,2021-10-30,953,true
912,2023-03-09,769,true
913,2021-03-21,559,true
914,2023-08-09,151,true
915,2023-12-17,624,true
916,2021-01-11,52,false
917,2023-09-02,495,true
918,2022-11-13,316,false
919,2023-09-01,966,true
920,2021-09-13,652,true
921,2021-09-06,277,false
922,2023-06-09,406,true
923,2022-12-21,291,false
924,2022-04-10,102,true
925,2023-08-06,906,true
926,2022-03-12,845,false
927,2021-08-02,599,true
928,2021-03-06,33,false
929,2022-01-29,834,true
930,2023-03-21,438,false
931,2022-05-05,608,true
932,2021-08-31,78,false
933,2022-12-09,576,true
934,2023-06-03,992,true
935,2023-05-16,824,false
936,2021-08-11,147,false
937,2021-07-12,969,false
938,2022-06-10,9,true
939,2021-06-26,814,true
940,2022-04-06,94,true
941,2023-10-12,828,false
942,2022-04-01,854,false
943,2021-07-25,306,true
944,2022-03-19,439,false
945,2021-05-25,823,true
946,2023-03-27,837,true
947,2022-11-12,190,false
948,2021-10-16,180,true
949,2022-11-25,261,false
950,2023-09-04,564,true
951,2022-03-03,988,false
952,2021-04-19,57,true
953,2022-03-28,889,true
954,2021-12-26,102,true
955,2022-12-27,643,false
956,2022-01-27,806,false
957,2021-08-16,661,false
958,2023-03-02,802,true
959,2022-03-25,271,true
960,2022-01-01,920,false
961,2021-01-29,662,false
962,2023-07-24,916,false
963,2023-07-10,926,true
964,2023-07-15,508,true
965,2023-11-19,616,true
966,2022-08-23,41,false
967,2022-10-28,174,true
968,2022-05-27,765,false
969,2023-07-10,674,true
970,2021-08-11,714,true
971,2021-06-06,242,false
972,2022-12-31,944,true
973,2021-11-25,535,true
974,2023-01-08,285,false
975,2022-07-02,903,true
976,2021-10-01,285,true
977,2021-06-20,993,false
978,2021-02-18,871,true
979,2022-07-15,107,true
980,2022-05-03,930,false
981,2021-08-25,19,true
982,2021-03-23,315,false
983,2021-06-13,390,true
984,2021-12-14,939,true
985,2021-04-10,512,true
986,2023-02-08,706,false
987,2023-01-24,172,false
988,2022-12-08,35,true
989,2022-12-03,719,false
990,2023-01-02,268,true
991,2023-04-07,426,false
992,2023-10-10,718,false
993,2023-01-09,694,false
994,2022-12-13,220,true
995,2023-05-18,390,false
996,2023-02-20,809,true
997,2022-03-14,70,false
998,2023-10-14,974,false
999,2022-05-23,282,true
1000,2022-12-26,170,false
