id,game_id,purchase_id
8276,262060,702
8277,270210,450
8278,201270,887
8279,227300,92
8280,314180,581
8281,214770,575
8282,3480,115
8283,255390,617
8284,41050,617
8285,284160,60
8286,4500,218
8287,224820,48
8288,332570,698
8289,230290,443
8290,314410,941
8291,244210,698
8292,50130,405
8293,247020,934
8294,3330,533
8295,275390,459
8296,273570,385
8297,248310,744
8298,251150,534
8299,22320,919
8300,287450,493
8301,284850,885
8302,259680,150
8303,355170,527
8304,244210,781
8305,201790,401
8306,207610,426
8307,351700,618
8308,238210,267
8309,332570,413
8310,250110,851
8311,13230,793
8312,3390,425
8313,220780,890
8314,233860,838
8315,248820,708
8316,314230,444
8317,251470,928
8318,20820,2
8319,332200,998
8320,204360,751
8321,24810,22
8322,2390,550
8323,203770,728
8324,221380,989
8325,207140,343
8326,349250,441
8327,253230,550
8328,250500,615
8329,359390,561
8330,2310,574
8331,3920,54
8332,339800,731
8333,312530,712
8334,274170,960
8335,70300,248
8336,283960,402
8337,3590,646
8338,2300,488
8339,204880,78
8340,293760,166
8341,300570,413
8342,270880,646
8343,270210,850
8344,6910,320
8345,274500,34
8346,8190,405
8347,283940,457
8348,233980,936
8349,323320,534
8350,8980,681
8351,303310,234
8352,361990,959
8353,304430,26
8354,500,399
8355,367520,961
8356,217200,871
8357,50300,225
8358,2310,195
8359,92800,48
8360,292500,45
8361,246840,299
8362,102600,124
8363,420,20
8364,2200,392
8365,49600,561
8366,7760,834
8367,351090,31
8368,39140,985
8369,255390,895
8370,6060,430
8371,201790,90
8372,207690,122
8373,3390,202
8374,41050,410
8375,253030,36
8376,40970,397
8377,17470,278
8378,233980,650
8379,57300,256
8380,303310,758
8381,339800,111
8382,351920,178
8383,49520,272
8384,219150,564
8385,233860,595
8386,35700,211
8387,22320,188
8388,200900,9
8389,233450,863
8390,42670,8
8391,32510,274
8392,212680,471
8393,41300,154
8394,207320,869
8395,7760,702
8396,38410,213
8397,550,368
8398,228360,348
8399,252410,378
8400,235320,756
8401,348040,652
8402,247020,225
8403,274190,812
8404,359050,932
8405,220780,217
8406,17390,225
8407,32460,464
8408,8930,454
8409,304212,698
8410,233610,710
8411,10,924
8412,209080,639
8413,219150,130
8414,244210,39
8415,18500,647
8416,252110,935
8417,236930,768
8418,334940,730
8419,248310,139
8420,239820,504
8421,8800,71
8422,213330,364
8423,3620,852
8424,298030,334
8425,22000,65
8426,284770,558
8427,207610,324
8428,332570,689
8429,620,303
8430,330020,673
8431,70,437
8432,39510,509
8433,17470,106
8434,8930,249
8435,200710,705
8436,251990,28
8437,41700,57
8438,244210,525
8439,248610,140
8440,237930,339
8441,253030,956
8442,12900,100
8443,3590,857
8444,233980,91
8445,211820,322
8446,1250,316
8447,307690,161
8448,323850,481
8449,254700,171
8450,345820,370
8451,329130,992
8452,8800,567
8453,6000,186
8454,255390,610
8455,220200,896
8456,39510,79
8457,333600,38
8458,220440,359
8459,71250,471
8460,244210,290
8461,55150,628
8462,380,176
8463,220780,997
8464,359870,114
8465,233610,802
8466,266840,257
8467,228280,783
8468,335000,104
8469,57300,614
8470,211420,869
8471,213330,947
8472,252410,896
8473,32440,941
8474,314230,680
8475,261180,466
8476,261030,980
8477,279800,829
8478,202170,390
8479,351700,763
8480,361990,960
8481,221380,934
8482,213670,983
8483,207320,999
8484,13230,275
8485,348550,382
8486,261030,113
8487,314650,712
8488,500,845
8489,32150,667
8490,330020,711
8491,98800,589
8492,284050,37
8493,265890,253
8494,22000,638
8495,252110,999
8496,224480,551
8497,8800,415
8498,219740,33
8499,20820,1000
8500,285740,610
8501,253110,616
8502,268910,852
8503,227310,64
8504,233860,749
8505,108600,578
8506,4560,684
8507,214770,170
8508,8800,382
8509,7200,179
8510,320300,502
8511,250760,269
8512,275390,664
8513,355170,294
8514,4580,698
8515,239350,9
8516,298641,761
8517,272040,570
8518,355980,54
8519,320300,956
8520,322170,396
8521,307580,307
8522,221640,472
8523,322330,428
8524,212480,592
8525,261180,702
8526,224480,733
8527,47780,863
8528,351700,770
8529,326460,126
8530,57640,824
8531,211420,976
8532,301300,749
8533,221260,239
8534,322110,709
8535,230270,922
8536,359870,4
8537,248330,844
8538,223470,876
8539,335670,136
8540,48700,538
8541,282070,437
8542,256290,148
8543,9010,11
8544,205910,252
8545,218060,719
8546,24240,704
8547,314650,402
8548,227300,415
8549,285920,793
8550,244450,389
8551,2990,84
8552,219740,334
8553,210770,711
8554,211420,575
8555,207816,409
8556,3900,1
8557,341800,835
8558,2270,72
8559,270880,621
8560,13240,401
8561,32460,433
8562,108710,607
8563,70300,86
8564,261180,258
8565,3720,154
8566,233450,929
8567,220440,389
8568,41060,493
8569,312520,214
8570,271900,51
8571,211820,318
8572,264080,877
8573,238460,823
8574,2280,744
8575,207350,932
8576,253230,133
8577,351640,833
8578,261180,755
8579,202170,575
8580,250900,903
8581,57690,381
8582,239030,407
8583,3540,964
8584,244210,611
8585,206440,526
8586,3830,843
8587,257510,383
8588,351710,791
8589,220200,980
8590,253750,315
8591,351710,377
8592,350910,783
8593,33930,366
8594,220780,799
8595,318130,8
8596,130,247
8597,253110,730
8598,108600,646
8599,3540,15
8600,35140,789
8601,113020,421
8602,292500,426
8603,279800,882
8604,286160,66
8605,41700,542
8606,285310,810
8607,242680,27
8608,323190,617
8609,240,907
8610,205100,837
8611,233980,323
8612,242680,532
8613,420,597
8614,272600,637
8615,234270,357
8616,285310,850
8617,337320,212
8618,249130,678
8619,355170,720
8620,47780,688
8621,200900,991
8622,3540,496
8623,201810,730
8624,113200,868
8625,339800,705
8626,251130,729
8627,219890,575
8628,252110,592
8629,332200,969
8630,256290,503
8631,250320,390
8632,47780,246
8633,360740,247
8634,287980,74
8635,234270,209
8636,361990,674
8637,304240,117
8638,233860,316
8639,313160,320
8640,200260,41
8641,70400,218
8642,6000,55
8643,15370,531
8644,307580,491
8645,70300,188
8646,220240,720
8647,272600,89
8648,271900,489
8649,314410,639
8650,3590,497
8651,221380,341
8652,241930,928
8653,32470,383
8654,6010,737
8655,71250,929
8656,301320,994
8657,80360,762
8658,206420,972
8659,312520,75
8660,207816,181
8661,332200,859
8662,346010,636
8663,210770,284
8664,261570,437
8665,368340,653
8666,248750,484
8667,270210,56
8668,240,684
8669,319510,813
8670,284390,600
8671,248820,741
8672,214560,364
8673,3320,452
8674,238210,97
8675,365450,152
8676,22100,889
8677,253750,734
8678,207610,256
8679,218620,810
8680,296490,787
8681,3720,713
8682,98800,260
8683,400,265
8684,287450,564
8685,212480,134
8686,222440,243
8687,6860,149
8688,296490,551
8689,17390,216
8690,17450,377
8691,107410,17
8692,335670,2
8693,343780,431
8694,201810,307
8695,307580,709
8696,108600,734
8697,361420,309
8698,279800,444
8699,260750,530
8700,285920,405
8701,335000,704
8702,3620,982
8703,214730,580
8704,242680,943
8705,261030,450
8706,207140,477
8707,367520,651
8708,15370,480
8709,257510,483
8710,41060,195
8711,367450,854
8712,259680,339
8713,336140,282
8714,359390,863
8715,224480,984
8716,250760,356
8717,268990,600
8718,71340,336
8719,220240,581
8720,303310,752
8721,32440,946
8722,248310,41
8723,207816,920
8724,359050,313
8725,220440,743
8726,298600,513
8727,358470,100
8728,38400,433
8729,3540,918
8730,8870,218
8731,22100,855
8732,259530,463
8733,22120,542
8734,245170,92
8735,285920,733
8736,224480,724
8737,287450,430
8738,346010,374
8739,206440,913
8740,10180,598
8741,246620,565
8742,275390,372
8743,291860,5
8744,231160,540
8745,312660,379
8746,236930,100
8747,285310,703
8748,224820,62
8749,500,951
8750,284050,512
8751,239030,772
8752,211740,731
8753,296470,271
8754,337340,812
8755,204530,161
8756,47780,635
8757,220,655
8758,302610,638
8759,349040,380
8760,269950,52
8761,219740,808
8762,291860,20
8763,4000,620
8764,21090,715
8765,2990,998
8766,3620,817
8767,620,859
8768,367520,249
8769,243970,222
8770,302610,280
8771,11450,317
8772,220240,75
8773,3330,72
8774,231160,917
8775,10180,270
8776,57300,781
8777,336140,634
8778,282800,782
8779,351640,87
8780,315810,651
8781,335670,314
8782,238320,575
8783,290690,304
8784,11450,250
8785,246620,261
8786,350910,489
8787,248610,284
8788,344480,843
8789,238210,316
8790,351090,157
8791,271900,936
8792,250320,51
8793,108600,827
8794,222880,739
8795,71340,584
8796,40800,970
8797,330020,428
8798,57300,887
8799,355890,438
8800,22320,576
8801,35720,99
8802,3830,325
8803,260230,712
8804,320300,874
8805,237930,449
8806,312530,230
8807,15710,99
8808,294660,297
8809,220780,973
8810,440,342
8811,254460,306
8812,323190,989
8813,32510,83
8814,284850,322
8815,2270,216
8816,222880,260
8817,240,507
8818,348550,843
8819,12150,992
8820,10090,893
8821,316720,679
8822,207080,920
8823,282140,852
8824,7670,678
8825,219740,605
8826,355890,708
8827,273300,415
8828,294100,892
8829,80360,228
8830,296490,846
8831,203770,675
8832,353270,796
8833,40800,885
8834,40950,190
8835,285310,394
8836,235580,755
8837,238010,877
8838,320300,273
8839,209080,292
8840,304430,774
8841,358470,689
8842,24240,401
8843,211600,686
8844,4580,858
8845,2200,128
8846,3720,138
8847,70400,662
8848,250760,583
8849,2280,924
8850,228360,760
8851,201790,737
8852,311690,897
8853,246900,445
8854,211820,611
8855,214560,715
8856,322110,752
8857,337320,571
8858,242820,43
8859,359390,830
8860,274170,412
8861,342560,1000
8862,34030,464
8863,41300,68
8864,283940,236
8865,353090,225
8866,130,403
8867,42960,721
8868,219150,476
8869,233130,247
8870,250900,471
8871,35140,899
8872,50130,965
8873,233450,150
8874,70300,768
8875,330020,842
8876,250110,599
8877,207690,980
8878,33930,74
8879,250320,679
8880,55230,537
8881,353540,644
8882,24240,120
8883,50300,886
8884,240,436
8885,322110,866
8886,17460,499
8887,296470,820
8888,355980,140
8889,323850,557
8890,316720,731
8891,324160,943
8892,252410,918
8893,550,447
8894,10090,916
8895,257850,618
8896,322330,92
8897,332200,163
8898,48700,333
8899,247080,415
8900,207490,83
8901,41300,807
8902,204372,951
8903,332800,24
8904,253110,569
8905,278360,211
8906,220780,692
8907,10,667
8908,236930,907
8909,242820,499
8910,22000,645
8911,253750,769
8912,107100,134
8913,13570,433
8914,207816,513
8915,221260,958
8916,265610,620
8917,265890,245
8918,264710,365
8919,368340,69
8920,255710,261
8921,334940,444
8922,306020,326
8923,294100,157
8924,233610,602
8925,22380,619
8926,260750,532
8927,233130,242
8928,235580,652
8929,331750,211
8930,236450,531
8931,274520,2
8932,324160,85
8933,206190,599
8934,207350,770
8935,238320,685
8936,238010,687
8937,219990,845
8938,13240,935
8939,348550,996
8940,4570,537
8941,214770,834
8942,32510,658
8943,35140,694
8944,70300,874
8945,274500,167
8946,247020,280
8947,13240,328
8948,282140,199
8949,230290,950
8950,352520,701
8951,47780,836
8952,261570,437
8953,221640,88
8954,41050,912
8955,57640,34
8956,335000,289
8957,300570,113
8958,233860,67
8959,105450,621
8960,279800,385
8961,204530,682
8962,200260,241
8963,41700,463
8964,368390,153
8965,219740,403
8966,221640,206
8967,286160,723
8968,238010,902
8969,285920,283
8970,323320,860
8971,255390,544
8972,348040,179
8973,48000,157
8974,270880,224
8975,205910,508
8976,348550,306
8977,264200,459
8978,233610,637
8979,20820,210
8980,266840,593
8981,201810,886
8982,252610,744
8983,330020,691
8984,316720,261
8985,233150,207
8986,351920,132
8987,244450,855
8988,222880,471
8989,24810,209
8990,255710,575
8991,7670,859
8992,6060,114
8993,355890,776
8994,253030,703
8995,3920,648
8996,201270,512
8997,310080,210
8998,360740,315
8999,17450,624
9000,322190,133
9001,204450,633
9002,359870,315
9003,3480,354
9004,230270,779
9005,298030,400
9006,17470,60
9007,301300,644
9008,203140,51
9009,233980,344
9010,220440,570
9011,49600,746
9012,241600,757
9013,346010,478
9014,32360,546
9015,303590,144
9016,227300,682
9017,250900,83
9018,337340,12
9019,361280,542
9020,262850,915
9021,107310,187
9022,221380,246
9023,247080,564
9024,70400,337
9025,362620,184
9026,113204,610
9027,331750,572
9028,367580,965
9029,301300,186
9030,312520,760
9031,204530,24
9032,253030,511
9033,92800,371
9034,292800,32
9035,238320,448
9036,246900,197
9037,351710,209
9038,207490,630
9039,259550,893
9040,400,698
9041,360740,315
9042,201810,249
9043,42670,708
9044,253230,422
9045,218410,529
9046,32440,863
9047,207610,883
9048,228200,271
9049,284050,553
9050,306020,769
9051,42670,653
9052,268910,776
9053,273300,414
9054,264080,569
9055,263980,632
9056,214560,459
9057,70300,495
9058,35450,875
9059,302610,710
9060,322190,367
9061,301300,578
9062,351090,101
9063,244210,338
9064,357300,39
9065,270880,814
9066,333640,563
9067,285310,401
9068,22330,421
9069,278360,949
9070,368340,586
9071,241930,940
9072,209080,189
9073,18500,30
9074,268910,107
9075,39510,45
9076,250900,830
9077,250760,513
9078,259680,244
9079,330020,672
9080,304240,49
9081,208580,983
9082,40800,293
9083,285740,94
9084,50,448
9085,334940,938
9086,227000,246
9087,32440,452
9088,13240,947
9089,10090,251
9090,26800,47
9091,4560,46
9092,307690,787
9093,200510,483
9094,6000,735
9095,248610,130
9096,218060,592
9097,220240,791
9098,351090,143
9099,326480,462
9100,207080,317
9101,218060,647
9102,290690,503
9103,2620,893
9104,274350,758
9105,345820,798
9106,310360,877
9107,40970,741
9108,220440,71
9109,261570,782
9110,347620,636
9111,231160,85
9112,248310,414
9113,298600,369
9114,347620,709
9115,247080,352
9116,251370,137
9117,228200,907
9118,22000,950
9119,305620,465
9120,208580,478
9121,32440,598
9122,380,763
9123,349250,464
9124,209370,684
9125,323320,957
9126,285920,421
9127,222440,858
9128,220240,713
9129,272600,933
9130,365450,144
9131,349040,555
9132,266010,735
9133,265610,698
9134,323850,44
9135,24980,252
9136,9420,32
9137,344480,609
9138,22120,75
9139,265610,705
9140,214560,326
9141,214560,81
9142,130,841
9143,322170,669
9144,322190,105
9145,207610,288
9146,13570,360
9147,228360,3
9148,231160,366
9149,282470,850
9150,234140,605
9151,13230,167
9152,204372,332
9153,219990,492
9154,314650,444
9155,260750,683
9156,13570,672
9157,274520,437
9158,3480,100
9159,253750,862
9160,259530,485
9161,347990,200
9162,310080,53
9163,335000,397
9164,249130,139
9165,8930,675
9166,214770,648
9167,361280,610
9168,358470,574
9169,22320,634
9170,367450,591
9171,332570,534
9172,261030,329
9173,207816,869
9174,261570,939
9175,291860,434
9176,278360,30
9177,361280,71
9178,235580,678
9179,266840,969
9180,306460,153
9181,307580,176
9182,264710,438
9183,200900,528
9184,2620,95
9185,314650,86
9186,35130,565
9187,4760,190
9188,255710,155
9189,252110,243
9190,32360,579
9191,98800,321
9192,250050,375
9193,214560,734
9194,33100,195
9195,287450,30
9196,332200,353
9197,220440,269
9198,115100,823
9199,204530,797
9200,292600,308
9201,242680,417
9202,353090,688
9203,6010,83
9204,242760,672
9205,236930,971
9206,24980,738
9207,206440,634
9208,4580,294
9209,22320,75
9210,107600,253
9211,207080,254
9212,347990,380
9213,47780,175
9214,323850,530
9215,242680,341
9216,3900,219
9217,355890,712
9218,246620,229
9219,339350,617
9220,344480,123
9221,237930,719
9222,359870,348
9223,341800,270
9224,323320,318
9225,301300,81
9226,259530,385
9227,335670,36
9228,355170,529
9229,7940,796
9230,305620,485
9231,311190,689
9232,6910,42
9233,92800,879
9234,218620,744
9235,247020,224
9236,339800,353
9237,9420,481
9238,9180,977
9239,22000,599
9240,4700,928
9241,224760,867
9242,263980,853
9243,285740,765
9244,209370,700
9245,260230,603
9246,211820,891
9247,280220,23
9248,237930,272
9249,3320,929
9250,2300,403
9251,17460,737
9252,326480,225
9253,3920,753
9254,38400,651
9255,207610,786
9256,17390,73
9257,13570,836
9258,33100,28
9259,6860,879
9260,367450,191
9261,207350,683
9262,203770,2
9263,262830,432
9264,349250,543
9265,206190,763
9266,32460,226
9267,13570,858
9268,355170,475
9269,344480,470
9270,233130,322
9271,206420,562
9272,246900,692
9273,342560,355
9274,262060,690
9275,307580,245
9276,39510,30
9277,250260,320
9278,2300,163
9279,285310,549
9280,18500,568
9281,323320,131
9282,339350,790
9283,40950,853
9284,41060,941
9285,233130,974
9286,282900,907
9287,278360,871
9288,233980,965
9289,343780,824
9290,22330,679
9291,312530,809
9292,2310,54
9293,227000,964
9294,34030,755
9295,8980,69
9296,259550,994
9297,304240,737
9298,249130,663
9299,251370,17
9300,284850,862
9301,246420,423
9302,323320,612
9303,214730,461
9304,214770,658
9305,3540,552
9306,242680,889
9307,3920,473
9308,39510,310
9309,47780,432
9310,3620,917
9311,246840,899
9312,284770,514
9313,323850,254
9314,346560,240
9315,230290,236
9316,38410,889
9317,360960,956
9318,48700,877
9319,256290,223
9320,105600,898
9321,214730,672
9322,250500,899
9323,303310,309
9324,32470,160
9325,211820,316
9326,329130,373
9327,268910,49
9328,3390,625
9329,236450,598
9330,107310,215
9331,331750,309
9332,17460,29
9333,303310,178
9334,320300,960
9335,218680,793
9336,50130,251
9337,3480,48
9338,282800,668
9339,266210,591
9340,245170,415
9341,326480,207
9342,220200,792
9343,247080,982
9344,3540,471
9345,266010,78
9346,255390,387
9347,221380,483
9348,254700,557
9349,228200,55
9350,70400,666
9351,270210,912
9352,48700,498
9353,251150,987
9354,264710,770
9355,65800,132
9356,49600,80
9357,250320,93
9358,2990,551
9359,3540,590
9360,288160,295
9361,10180,432
9362,24240,355
9363,211420,819
9364,314230,815
9365,35720,278
9366,41700,139
9367,13570,306
9368,228360,417
9369,24980,840
9370,283940,941
9371,2620,784
9372,288160,602
9373,268910,730
9374,253030,788
9375,318130,353
9376,280220,687
9377,322170,506
9378,244450,83
9379,7760,953
9380,70300,859
9381,353270,3
9382,284160,690
9383,235320,483
9384,213330,98
9385,326480,34
9386,213330,191
9387,246420,871
9388,292500,886
9389,9180,686
9390,367520,467
9391,313160,484
9392,40970,566
9393,233130,632
9394,347990,875
9395,269950,884
9396,323320,232
9397,235980,470
9398,323190,807
9399,326480,530
9400,211420,559
9401,70,407
9402,71250,552
9403,343780,919
9404,324160,182
9405,234140,76
9406,307690,287
9407,213330,150
9408,223470,820
9409,315810,838
9410,282470,850
9411,271900,134
9412,346010,452
9413,4760,348
9414,253230,822
9415,360740,44
9416,4000,995
9417,235980,852
9418,314650,483
9419,4570,78
9420,268990,795
9421,65800,362
9422,273570,550
9423,233610,345
9424,263760,543
9425,20920,980
9426,209370,133
9427,287980,360
9428,50130,277
9429,344480,618
9430,274350,361
9431,50,601
9432,360960,697
9433,310080,212
9434,316720,404
9435,12150,238
9436,4560,911
9437,400,914
9438,235580,591
9439,239140,121
9440,240,854
9441,264200,83
9442,221380,311
9443,207816,933
9444,57300,409
9445,359390,839
9446,259680,972
9447,205100,252
9448,251470,706
9449,263980,641
9450,113020,831
9451,2390,781
9452,272600,799
9453,50,464
9454,254460,573
9455,200900,918
9456,332200,690
9457,22120,128
9458,241930,189
9459,21090,46
9460,231160,183
9461,42670,755
9462,20920,755
9463,337340,13
9464,333600,949
9465,32150,750
9466,269950,403
9467,298600,935
9468,211600,766
9469,298030,69
9470,10090,583
9471,218680,348
9472,257510,564
9473,218410,895
9474,550,642
9475,250320,261
9476,284850,479
9477,2630,646
9478,41700,370
9479,322110,550
9480,316720,976
9481,220780,354
9482,3900,688
9483,17450,458
9484,227300,547
9485,49600,801
9486,360740,578
9487,550,436
9488,235460,387
9489,257850,589
9490,261180,844
9491,250260,745
9492,213670,756
9493,22120,941
9494,275390,46
9495,368390,429
9496,341800,884
9497,32360,518
9498,251990,786
9499,253110,591
